tokens,objects,attributes,relations,relations_per_object,attributes_per_object,noun_chunks,noun_chunks_per_prompt,adjectives_per_noun_chunk,prep_phrases,conjunctions,dependency_depth,atoms_per_20_tokens,objects_per_20_tokens,attributes_per_20_tokens,relations_per_20_tokens,dataset,prompt_index,prompt
65,17,9,17,1.0,0.5294117647058824,19,19,0.47368421052631576,8,6,9,13.23076923076923,5.230769230769231,2.769230769230769,5.230769230769231,TIIF-Bench (long),1291,"In the quiet and unassuming tableau, where time passes unnoticed, two clocks, each with its own silent story of hours and minutes, sit behind one rather contemplative frog, perched with an almost regal bearing; alongside rests one well-worn book, its pages yellowed with age and wisdom, and two elegantly crafted cups, each with a unique and intricate design, whispering secrets of steaming, forgotten brews."
56,14,10,16,1.1428571428571428,0.7142857142857143,13,13,0.7692307692307693,9,2,7,14.285714285714286,5.0,3.5714285714285716,5.7142857142857135,TIIF-Bench (long),1292,"Upon the shimmering surface of the pond, seven vibrant, emerald-hued frogs leaped eagerly into the inviting depths of the cool, clear water, their collective splash echoing like a symphony of summer joy, while another solitary frog, perched just behind them, remained steadfast on its lily pad, observing the unfolding spectacle with a quiet, contemplative gaze."
64,16,10,18,1.125,0.625,18,18,0.5555555555555556,11,2,11,13.75,5.0,3.125,5.625,TIIF-Bench (long),1293,"In a peculiar and whimsical tableau, two turtles, quietly concealed from view, are nestled beneath the protective silhouettes of three majestic horses, their powerful forms casting enigmatic shadows over the scene. Nearby, like silent witnesses, stand two bowls, their surfaces glinting softly in the gentle light, as they rest in proximity to a lone refrigerator, which looms like a sentinel over this curious assembly."
68,18,9,18,1.0,0.5,18,18,0.5,10,6,12,13.235294117647058,5.294117647058823,2.6470588235294117,5.294117647058823,TIIF-Bench (long),1294,"In the bustling office, where paperwork perpetually rustled and the scent of freshly brewed coffee lingered in the air, a solitary microwave and a lone printer stood prominently at the forefront, casting long shadows upon the tiled floor, all while a curious dog, with its eyes full of wonder and ears perked in attentive curiosity, lay comfortably ahead, observing the mechanical duo with an air of dignified contemplation."
106,30,12,35,1.1666666666666667,0.4,33,33,0.36363636363636365,22,1,12,14.528301886792452,5.660377358490566,2.2641509433962264,6.60377358490566,TIIF-Bench (long),1295,"In the intricate tableau before us, an array of three microwaves stands like sentinels of the modern age, quietly humming in front of four delicate balloons that appear to dance on the gentle currents of air, their vivid hues forming a kaleidoscope of color against the backdrop. These whimsical balloons, imbued with a sense of buoyancy, hover effortlessly in front of three robust tables, each silently bearing witness to the scene with their sturdy presence, crafted from time-worn wood that tells tales of ages past. Thus, the tranquility of this scene unfolds, blending the utilitarian and the ephemeral in a harmonious symphony of juxtaposed elements."
70,16,9,16,1.0,0.5625,18,18,0.5,10,7,9,11.714285714285715,4.571428571428571,2.571428571428571,4.571428571428571,TIIF-Bench (long),1296,"In the bustling scene below, where the gentle rays of the sun dance playfully upon the surface of each object, three tables, sturdy and unyielding, lie mysteriously concealed beneath the enigmatic shadows cast by four mighty helicopters hovering above, while three cakes, each delectable and inviting, remain unabashedly visible to the eye, their soft contours catching the light and tempting anyone who might gaze upon them with their delightful presence."
51,12,9,13,1.0833333333333333,0.75,14,14,0.6428571428571429,7,4,10,13.333333333333332,4.705882352941177,3.5294117647058827,5.098039215686274,TIIF-Bench (long),1297,"A solitary helmet, remarkably suspended in the air as if defying gravity itself, soared with an ethereal gracefulness in the broad expanse of the open sky, while two sleek airplanes, their engines humming in synchronized harmony, crisscrossed paths majestically behind it, punctuating the azure heavens with their swift and purposeful flight."
59,15,9,17,1.1333333333333333,0.6,15,15,0.6,8,2,9,13.898305084745763,5.084745762711864,3.050847457627119,5.76271186440678,TIIF-Bench (long),1298,"Three pigs, each proudly adorning a unique helmet that glistens under the soft light, stand resolutely behind the stout forms of three towering refrigerators, their metallic surfaces gleaming like sentinels of modern convenience, and also four plush sofas, elegant in their understated opulence, stretching leisurely alongside the cool appliances, creating a curious tableau of domestic tranquility and porcine determination."
90,25,9,24,0.96,0.36,26,26,0.34615384615384615,11,3,12,12.88888888888889,5.555555555555555,2.0,5.333333333333333,TIIF-Bench (long),1299,"As the vibrant resonance of two guitars enveloped the gathering, their harmonious notes weaving an intricate tapestry of sound that danced joyfully amidst the murmurs of the captivated crowd, the rhythmic thump and roar of a helicopter's fluttering blades remained omnipresent overhead, a guardian of the moment, while unbeknownst to the audience's collective eye, a balloon—its visage cloaked in secrecy—maintained its silent vigil, adding a hidden layer of wonder to the spectacle below, effortlessly enchanting all who paused to witness the unfolding magic of the scene."
67,17,11,17,1.0,0.6470588235294118,16,16,0.6875,9,3,12,13.432835820895523,5.074626865671642,3.283582089552239,5.074626865671642,TIIF-Bench (long),1300,"Gazing upon the singular bicycle, which stands as a sentinel in its silent solitude, there lie arranged before it, in an intriguing display, four plush and inviting sofas, their presence a testament to comfort, accompanied by the striking contrast of two vibrant strawberries, whose red hues captivate the eye, and, completing this curious tableau, rests a lone piece of bread, humble yet significant in its quiet simplicity."
75,16,14,20,1.25,0.875,18,18,0.7777777777777778,12,3,10,13.333333333333332,4.266666666666667,3.7333333333333334,5.333333333333333,TIIF-Bench (long),1301,"On the menu, carefully crafted and arranged with an eye for vibrant eccentricity, were two yellow pigs, their brilliantly hued skin shimmering under the soft lighting; four yellow shrimp, small and delicate yet resplendent in their golden attire, evoking the warmth of a sunlit ocean; and a brown cake that stood proudly, its rich, earthy tone contrasting sharply with the bright yellows surrounding it, beckoning decadently to the senses with promises of indulgent flavors within."
48,11,7,13,1.1818181818181819,0.6363636363636364,10,10,0.7,7,2,11,12.916666666666668,4.583333333333333,2.916666666666667,5.416666666666666,TIIF-Bench (long),1302,"In the warmly-lit kitchen, where the air was filled with the aroma of freshly brewed coffee, stood two bold red refrigerators side by side, their vibrant hue contrasting strikingly against the cool, understated elegance of the three blue plates that rested gracefully upon the polished wooden countertop."
55,14,11,9,0.6428571428571429,0.7857142857142857,12,12,0.9166666666666666,5,3,7,12.363636363636363,5.09090909090909,4.0,3.2727272727272725,TIIF-Bench (long),1303,"Perched atop the stool, an arrangement both whimsical and curious captures the gaze: four black balloons, their inky darkness stark against the surroundings, bob gently above, while beneath them lie three yellow bananas, their bright curvature contrasting vividly with the shadowy orbs above, each element maintaining its unexpected yet harmonious place within this peculiar tableau."
152,40,26,36,0.9,0.65,40,40,0.65,19,7,11,13.421052631578947,5.263157894736842,3.4210526315789473,4.7368421052631575,TIIF-Bench (long),1304,"Amidst the vibrant tableau that unfurled before our eyes, a quartet of blue deer stood majestically, their azure coats shimmering like cerulean waves under the gentle kiss of sunlight, while nearby, four resplendent red apples lay scattered, their scarlet skins gleaming with a lustrous sheen that mirrored the passionate hue of freshly ignited embers. Not far off, two sturdy red desks commanded attention, their surfaces polished to an immaculate shine, glowing with the deep richness that only the finest mahogany can possess; alongside them, three blue ducks gracefully glided through an unseen pond, their feathers an exquisite symphony of cobalt and sapphire, reflecting the boundless sky above in their natural elegance. Completing this vivid scene were two statuesque red horses, their powerful forms exuding an aura of strength and regal authority, their coats the very embodiment of rich vermilion, as if painted by the brushes of master artisans upon a living canvas."
112,28,26,27,0.9642857142857143,0.9285714285714286,25,25,1.04,15,3,9,14.464285714285714,5.0,4.642857142857143,4.821428571428571,TIIF-Bench (long),1305,"In an idyllic scene characterized by harmonious monochrome and vivid hues, four immaculate white cats gracefully prowled amidst the arrangement of four azure tables, their sleek forms contrasting sharply against the tables' polished surfaces. Nearby, four pristine white bicycles stood poised, ready to embark upon new journeys, their frames gleaming like alabaster in the soft light. In the same tableau, two mighty blue trucks loomed with a stalwart presence, their bold color unmistakable against the backdrop of timeless tranquility. Meanwhile, three pristine white books lay quietly, their covers subtly whispering tales of faraway lands and timeless adventures, awaiting the touch of an eager reader's hand to bring their stories to life."
